Marital_status,Course,Nacionality,Admission_grade,Gender,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
Single,Animation and Multimedia Design,Portuguese,140.0,Male,20,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Advertising and Marketing Management,Portuguese,111.0,Male,21,5,11,12,10,12.1,0,2,8,9,8,13.333333333333334,0,Graduate
Single,Journalism and Communication,Portuguese,133.2,Female,19,0,6,7,6,14.714285714285714,0,0,6,6,6,15.0,0,Graduate
Single,Journalism and Communication,Portuguese,123.0,Female,18,0,6,6,6,12.666666666666666,0,0,6,7,6,12.833333333333334,0,Graduate
Single,Agronomy,Portuguese,150.0,Female,23,7,12,14,12,14.384615384615383,0,5,10,12,10,13.3,0,Graduate
Single,Management,Portuguese,132.3,Female,18,0,5,5,5,13.4,0,0,5,6,5,12.2,0,Graduate
Single,Nursing,Portuguese,126.0,Female,18,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0,Graduate
Single,Nursing,Portuguese,119.3,Female,19,0,8,8,7,11.98857142857143,0,0,8,8,7,11.98857142857143,0,Graduate
Single,Management,Portuguese,133.8,Female,21,6,11,17,11,11.545454545454543,0,3,9,13,8,12.88888888888889,0,Graduate
Single,Veterinary Nursing,Portuguese,126.5,Female,18,0,6,13,6,16.46153846153846,0,0,6,8,6,13.875,0,Graduate
Single,Journalism and Communication,Portuguese,138.4,Female,24,0,6,7,6,13.666666666666666,0,0,6,6,6,12.833333333333334,0,Graduate
Single,Nursing,Portuguese,129.0,Female,18,0,7,8,7,12.65,0,0,8,9,8,13.411111111111111,0,Dropout
Single,Advertising and Marketing Management,Portuguese,118.3,Female,18,0,6,7,6,12.333333333333334,0,0,6,10,3,12.0,0,Enrolled
Single,Nursing,Portuguese,129.8,Female,20,0,7,8,6,14.37,0,0,8,10,7,14.65,0,Graduate
Single,Veterinary Nursing,Portuguese,113.6,Female,19,0,5,13,3,12.0,2,0,5,8,4,11.75,0,Enrolled
Single,Journalism and Communication,Portuguese,128.3,Female,18,0,6,12,3,12.0,0,0,6,15,3,10.666666666666666,0,Dropout
Single,Tourism,Portuguese,130.0,Female,19,0,6,11,4,12.0,0,0,6,14,3,11.0,0,Dropout
Single,Basic Education,Portuguese,121.9,Female,19,0,6,10,5,12.6,0,0,6,7,5,11.2,0,Graduate
Single,Social Service,Portuguese,129.4,Female,18,0,6,6,6,12.166666666666666,0,0,6,6,6,12.333333333333334,0,Graduate
Single,Basic Education,Portuguese,115.3,Female,20,0,7,8,6,13.5,0,0,7,8,6,14.0,0,Enrolled
Single,Nursing,Portuguese,125.5,Female,18,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,Graduate
Single,Oral Hygiene,Portuguese,117.8,Female,19,0,7,11,6,12.4,0,0,7,8,6,12.8,0,Graduate
Single,Management,Portuguese,118.7,Female,18,0,5,16,4,10.666666666666666,0,0,5,11,2,12.0,0,Enrolled
Single,Nursing,Portuguese,139.0,Female,18,0,7,7,6,14.333333333333334,0,0,7,7,6,14.333333333333334,0,Graduate
Single,Veterinary Nursing,Portuguese,98.9,Female,21,0,6,12,4,12.5,0,0,6,13,2,12.666666666666666,0,Enrolled
Single,Tourism,Portuguese,137.7,Female,19,0,6,14,1,10.0,0,0,6,13,0,0.0,0,Dropout
Single,Nursing,Portuguese,113.6,Female,21,0,7,8,7,14.69625,0,0,8,9,8,14.622222222222224,0,Graduate
Single,Veterinary Nursing,Portuguese,113.4,Female,18,0,6,14,4,11.5,0,0,6,17,3,13.75,0,Enrolled
Single,Oral Hygiene,Portuguese,128.5,Female,18,0,7,9,7,12.855555555555556,0,0,8,8,8,13.9125,0,Graduate
Single,Nursing,Portuguese,142.8,Female,18,0,7,7,7,13.7,0,0,8,9,8,13.994444444444444,0,Graduate
Single,Equinculture,Portuguese,137.7,Female,23,0,5,9,0,0.0,3,1,5,10,1,12.0,3,Dropout
Single,Social Service,Portuguese,103.5,Female,20,0,6,13,3,11.2,0,0,6,9,4,12.0,0,Enrolled
Single,Nursing,Portuguese,123.2,Female,18,0,7,7,7,13.285714285714286,0,0,8,9,8,13.333333333333334,0,Graduate
Single,Basic Education,Portuguese,126.0,Female,19,0,6,9,5,13.0,0,0,6,8,5,10.4,0,Enrolled
Single,Nursing,Portuguese,121.7,Female,27,0,7,8,6,12.6,0,0,7,9,6,11.685714285714283,0,Enrolled
Single,Management,Portuguese,142.8,Female,19,0,5,5,5,12.8,0,0,5,5,4,12.0,0,Enrolled
Single,Equinculture,Portuguese,120.0,Female,21,0,6,14,5,11.5,1,0,6,13,5,11.0,1,Dropout
Single,Nursing,Portuguese,119.3,Female,19,0,8,8,7,11.4,0,0,8,8,7,11.4,0,Graduate
Single,Social Service,Portuguese,121.0,Female,21,3,6,6,6,12.333333333333334,0,2,6,8,6,11.333333333333334,0,Graduate
Single,Journalism and Communication,Portuguese,139.4,Female,18,0,6,7,5,12.8,0,0,6,10,4,12.2,0,Graduate
Single,Veterinary Nursing,Portuguese,113.9,Female,20,0,5,8,5,12.0,1,0,5,8,4,15.0,1,Graduate
Single,Basic Education,Portuguese,124.6,Female,18,0,6,8,5,13.0,0,0,6,9,5,13.5,0,Graduate
Single,Communication Design,Portuguese,123.8,Female,18,0,6,6,6,11.833333333333334,0,0,6,8,6,11.0,0,Dropout
Single,Veterinary Nursing,Portuguese,126.3,Female,18,0,6,8,6,14.0,0,0,6,9,6,13.333333333333334,0,Graduate
Single,Journalism and Communication,Portuguese,120.4,Female,18,0,6,6,6,12.333333333333334,0,0,6,6,6,13.5,0,Graduate
Single,Nursing,Portuguese,120.5,Female,19,0,7,10,5,13.04,0,0,7,7,7,12.5,0,Enrolled
Single,Veterinary Nursing,Portuguese,144.9,Female,23,7,11,18,11,13.166666666666666,0,4,9,15,8,13.333333333333334,0,Enrolled
Single,Veterinary Nursing,Portuguese,139.9,Female,24,1,6,7,6,12.5,0,0,6,11,6,12.833333333333334,0,Graduate
Single,Animation and Multimedia Design,Portuguese,133.3,Female,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Nursing,Portuguese,126.0,Female,18,0,8,8,7,15.657142857142857,0,0,8,8,7,15.657142857142857,0,Graduate
Single,Communication Design,Portuguese,133.5,Female,19,0,6,6,6,12.166666666666666,0,0,6,6,6,11.333333333333334,0,Graduate
Single,Basic Education,Portuguese,127.9,Female,19,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Social Service,Portuguese,105.9,Female,20,0,6,11,5,10.6,0,0,6,9,5,11.166666666666666,0,Enrolled
Single,Veterinary Nursing,Portuguese,124.3,Female,20,0,6,10,6,13.428571428571429,0,0,6,11,5,12.666666666666666,0,Enrolled
Single,Journalism and Communication,Portuguese,102.5,Female,26,0,6,8,4,11.75,0,0,6,12,0,0.0,0,Dropout
Single,Tourism,Portuguese,97.0,Male,36,0,5,10,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Animation and Multimedia Design,Portuguese,134.7,Male,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,113.8,Male,27,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,116.9,Male,18,0,5,9,1,13.0,0,0,5,5,0,0.0,0,Dropout
Single,Nursing,Portuguese,124.0,Male,18,0,8,8,7,13.331428571428573,0,0,8,8,7,13.331428571428573,0,Graduate
Single,Communication Design,Portuguese,117.5,Male,28,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Animation and Multimedia Design,Portuguese,154.8,Male,21,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Nursing,Portuguese,141.0,Male,19,0,7,7,6,13.7,0,0,7,7,6,13.7,0,Graduate
Single,Advertising and Marketing Management,Portuguese,120.0,Male,26,0,5,5,0,0.0,0,0,5,5,0,0.0,5,Dropout
Single,Informatics Engineering,Portuguese,133.6,Male,20,4,9,12,9,13.454545454545457,0,2,7,9,6,13.875,0,Dropout
Single,Nursing,Portuguese,122.0,Male,19,0,8,8,7,12.2,0,0,8,8,7,12.2,0,Graduate
Single,Management,Portuguese,120.0,Male,21,0,5,8,3,10.0,0,0,5,10,4,11.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,114.2,Male,23,0,6,7,5,13.0,0,0,6,7,6,12.857142857142858,0,Graduate
Single,Social Service (evening attendance),Portuguese,95.5,Male,29,0,6,11,6,12.0,0,0,6,6,6,14.0,0,Graduate
Single,Nursing,Portuguese,120.0,Male,20,0,8,8,7,15.028571428571428,0,0,8,8,7,15.028571428571428,0,Graduate
Single,Social Service,Portuguese,111.1,Male,18,0,6,8,6,12.0,0,0,6,7,6,11.714285714285714,0,Graduate
Single,Journalism and Communication,Portuguese,128.6,Male,19,0,6,8,5,12.0,0,0,6,8,5,12.4,0,Graduate
Single,Oral Hygiene,Portuguese,130.0,Male,23,3,7,7,3,13.666666666666666,0,3,8,8,3,11.333333333333334,4,Dropout
Single,Animation and Multimedia Design,Portuguese,111.1,Male,21,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Management,Portuguese,122.7,Male,18,0,5,6,5,12.0,0,0,5,7,4,12.5,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,134.4,Male,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Communication Design,Portuguese,131.0,Male,21,0,6,6,1,14.0,0,0,6,7,0,0.0,7,Dropout
Single,Social Service,Portuguese,125.0,Male,22,0,6,6,0,0.0,0,0,6,7,0,0.0,0,Dropout
Single,Oral Hygiene,Portuguese,106.0,Male,21,0,7,8,7,12.375,0,0,7,11,5,12.583333333333334,0,Graduate
Single,Nursing,Portuguese,128.0,Male,32,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout
Single,Agronomy,Portuguese,120.0,Male,27,14,18,21,18,11.421052631578949,0,10,13,16,13,11.076923076923077,1,Graduate
Single,Nursing,Portuguese,134.8,Male,18,0,7,7,6,13.35,0,0,7,7,6,13.35,0,Graduate
Single,Communication Design,Portuguese,112.0,Male,24,0,6,6,6,15.0,0,0,6,6,2,16.0,0,Graduate
Single,Equinculture,Portuguese,116.1,Male,22,0,5,9,2,10.5,0,0,5,5,0,0.0,0,Dropout
Single,Equinculture,Portuguese,120.0,Male,22,0,6,0,0,0.0,0,0,4,6,0,0.0,2,Dropout
Single,Management,Portuguese,119.7,Male,19,0,5,8,5,13.25,0,0,5,6,5,11.833333333333334,0,Graduate
Single,Informatics Engineering,Portuguese,117.1,Male,19,0,5,10,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Veterinary Nursing,Portuguese,112.4,Male,21,0,5,7,4,11.5,0,0,5,15,3,10.6,4,Enrolled
Single,Nursing,Portuguese,131.0,Female,18,0,8,8,8,13.88125,0,0,8,8,8,13.88125,0,Graduate
Single,Tourism,Portuguese,130.9,Female,18,0,6,8,6,11.333333333333334,0,0,6,8,5,12.6,0,Graduate
Single,Animation and Multimedia Design,Portuguese,134.9,Female,20,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Social Service,Portuguese,127.1,Female,19,0,6,7,6,12.857142857142858,0,0,6,7,6,13.666666666666666,0,Graduate
Single,Journalism and Communication,Portuguese,110.2,Female,19,0,6,6,5,11.6,0,0,6,6,6,12.5,0,Graduate
Single,Tourism,Portuguese,108.7,Female,18,0,6,9,5,11.4,0,0,6,6,6,11.333333333333334,0,Graduate
Single,Equinculture,Portuguese,138.0,Female,20,0,6,11,6,13.333333333333334,0,0,6,10,6,13.0,0,Enrolled
Single,Communication Design,Portuguese,147.7,Female,22,2,7,7,7,13.571428571428571,0,5,9,9,9,13.77777777777778,0,Graduate
Married,Oral Hygiene,Portuguese,123.0,Female,31,0,7,13,6,11.833333333333334,0,0,7,8,7,12.228571428571428,0,Graduate
Single,Basic Education,Portuguese,142.8,Female,19,0,7,7,7,14.428571428571429,0,0,7,7,7,14.142857142857142,0,Graduate
Single,Animation and Multimedia Design,Portuguese,138.3,Female,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
Single,Tourism,Portuguese,125.2,Female,18,0,6,8,6,12.285714285714286,0,0,6,9,5,12.4,0,Graduate
Single,Veterinary Nursing,Portuguese,141.8,Female,21,0,5,7,5,14.4,0,0,5,5,5,13.8,0,Graduate
Single,Nursing,Portuguese,130.6,Female,18,0,7,8,7,13.15,0,0,8,9,8,15.06875,0,Graduate
Single,Management,Cape Verdean,130.0,Male,25,0,5,6,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Informatics Engineering,Brazilian,100.0,Male,21,0,5,5,0,0.0,0,0,6,8,0,0.0,0,Dropout
Single,Nursing,Portuguese,119.0,Female,19,0,8,8,7,12.342857142857143,0,0,8,8,7,12.342857142857143,0,Graduate
Single,Journalism and Communication,Portuguese,124.3,Female,19,0,6,6,5,12.2,0,0,6,7,5,10.8,0,Enrolled
Single,Tourism,Portuguese,122.2,Female,22,0,6,10,4,10.5,0,0,6,14,1,11.0,0,Dropout
Single,Management,Portuguese,150.0,Male,19,0,5,5,5,10.6,0,0,5,8,5,11.6,0,Graduate
Single,Social Service (evening attendance),Portuguese,135.5,Female,58,0,6,6,0,0.0,0,0,6,6,0,0.0,0,Dropout
Single,Social Service,Portuguese,127.3,Female,19,0,6,8,4,11.25,0,0,6,6,6,12.0,0,Graduate
Single,Advertising and Marketing Management,Cape Verdean,127.0,Male,23,3,9,11,6,10.5,0,4,10,10,10,11.7,0,Graduate
Single,Journalism and Communication,Portuguese,126.9,Female,19,0,6,11,4,11.0,0,0,6,11,3,11.666666666666666,0,Enrolled
Single,Nursing,Portuguese,127.5,Female,18,0,7,7,7,13.457142857142856,0,0,8,8,8,14.5125,0,Graduate
Single,Veterinary Nursing,Portuguese,122.0,Female,20,0,5,6,5,12.6,0,0,5,8,4,12.333333333333334,0,Graduate
Single,Veterinary Nursing,Portuguese,115.8,Female,18,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,121.6,Female,18,0,6,6,6,13.666666666666666,0,0,6,8,5,13.6,0,Graduate
Single,Management,Portuguese,116.4,Female,18,0,5,5,5,11.6,0,0,5,5,5,11.8,0,Graduate
Single,Equinculture,Portuguese,120.0,Female,24,0,6,9,6,12.571428571428571,0,0,6,10,5,12.833333333333334,0,Dropout
Single,Basic Education,Portuguese,127.3,Female,18,0,6,7,5,11.8,0,0,6,7,5,11.4,0,Dropout
Single,Management,Portuguese,123.5,Female,19,0,5,5,5,11.6,0,0,5,11,3,12.666666666666666,0,Enrolled
Single,Social Service,Portuguese,125.6,Female,19,0,6,8,6,11.333333333333334,0,0,6,6,6,11.833333333333334,0,Graduate
Single,Tourism,Portuguese,118.5,Female,18,0,6,6,6,10.666666666666666,0,0,6,6,6,11.5,0,Graduate
Single,Equinculture,Portuguese,129.5,Female,18,0,5,10,4,13.5,1,0,5,5,5,13.4,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,134.6,Female,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Veterinary Nursing,Portuguese,140.0,Female,22,2,6,9,6,13.333333333333334,0,1,6,9,4,11.5,0,Graduate
Single,Tourism,Portuguese,133.2,Female,19,0,6,9,5,13.4,0,0,6,16,2,13.5,0,Enrolled
,Social Service,Portuguese,133.5,Female,21,0,6,8,3,10.2,0,0,6,13,4,12.25,0,Enrolled
Single,Journalism and Communication,Portuguese,117.9,Female,21,0,6,6,5,13.0,0,0,6,7,6,12.833333333333334,0,Graduate
Single,Nursing,Portuguese,128.0,Female,18,0,8,11,7,12.90857142857143,0,0,8,11,7,12.90857142857143,0,Graduate
Single,Basic Education,Portuguese,113.2,Female,20,0,6,12,4,12.0,0,0,6,11,1,10.0,0,Dropout
Single,Tourism,Portuguese,122.0,Female,18,0,6,9,6,10.833333333333334,0,0,6,8,5,11.0,0,Enrolled
Single,Communication Design,Portuguese,156.9,Female,19,0,6,6,6,15.333333333333334,0,0,6,9,6,15.833333333333334,0,Graduate
Single,Nursing,Portuguese,125.1,Female,18,0,7,9,6,12.816666666666668,0,0,8,11,6,12.875,0,Enrolled
Single,Management,Brazilian,100.0,Male,26,6,7,7,6,13.0,0,2,6,6,2,14.0,0,Dropout
Single,Informatics Engineering,Turkish,160.0,Female,19,0,6,11,2,13.5,1,0,5,11,2,11.0,0,Enrolled
Married,Social Service (evening attendance),Portuguese,101.0,Female,35,0,6,7,6,12.5,0,0,6,6,6,12.166666666666666,0,Graduate
Single,Advertising and Marketing Management,Portuguese,121.5,Female,19,0,6,7,6,13.0,0,0,6,6,6,14.333333333333334,0,Graduate
Single,Veterinary Nursing,Portuguese,126.8,Male,18,0,5,6,4,11.75,0,0,5,10,5,12.571428571428571,1,Graduate
Single,Advertising and Marketing Management,Portuguese,132.9,Male,19,0,5,5,4,12.5,0,0,5,5,4,14.25,0,Graduate
Single,Animation and Multimedia Design,Portuguese,134.3,Male,25,16,17,19,17,11.61111111111111,0,14,17,22,17,12.055555555555555,0,Graduate
Single,Tourism,Portuguese,120.5,Male,18,0,6,6,6,14.0,0,0,6,6,6,14.666666666666666,0,Graduate
Single,Agronomy,Portuguese,144.1,Male,26,0,6,8,0,0.0,0,0,6,10,0,0.0,0,Dropout
Single,Management (evening attendance),Portuguese,100.0,Male,34,0,5,5,5,13.8,0,0,5,6,5,13.833333333333334,0,Graduate
Single,Tourism,Portuguese,114.8,Male,18,0,5,6,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Animation and Multimedia Design,Portuguese,111.9,Male,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,125.4,Male,18,0,5,9,4,12.25,0,0,5,9,3,12.333333333333334,0,Dropout
Single,Agronomy,Portuguese,140.0,Male,20,0,6,12,3,11.5,0,0,6,12,3,13.666666666666666,0,Dropout
Single,Communication Design,Portuguese,140.0,Male,25,2,7,9,6,12.571428571428571,0,5,9,9,9,12.555555555555555,0,Graduate
Single,Equinculture,Portuguese,127.8,Male,18,0,6,9,6,12.0,0,0,6,10,5,12.166666666666666,0,Dropout
Single,Agronomy,Portuguese,131.6,Male,19,8,12,17,11,12.0,2,4,12,21,12,12.307692307692308,0,Graduate
Single,Animation and Multimedia Design,Portuguese,119.4,Male,20,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Social Service,Portuguese,129.9,Male,20,1,7,9,6,12.0,0,2,6,6,6,11.166666666666666,0,Graduate
Single,Informatics Engineering,Portuguese,114.0,Male,20,0,5,9,4,11.6,0,0,5,7,4,12.25,2,Enrolled
Single,Management,Portuguese,113.4,Male,19,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Management,Portuguese,117.8,Male,20,0,5,9,5,12.0,0,0,5,9,4,13.0,0,Enrolled
Single,Nursing,Portuguese,114.3,Male,18,0,7,8,6,13.976666666666668,0,0,8,12,6,12.041666666666666,1,Enrolled
Single,Advertising and Marketing Management,Portuguese,129.7,Male,19,0,6,10,4,12.5,0,0,6,12,1,10.0,3,Enrolled
Single,Management,Portuguese,112.0,Male,20,0,5,5,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,140.0,Male,24,0,6,15,4,10.5,0,0,6,16,4,12.5,0,Dropout
Single,Agronomy,Portuguese,150.0,Male,20,0,6,8,5,12.857142857142858,0,0,6,11,6,12.3,0,Graduate
Single,Advertising and Marketing Management,Portuguese,122.4,Male,19,0,5,7,3,11.666666666666666,0,0,5,5,4,12.0,0,Enrolled
Single,Informatics Engineering,Portuguese,150.0,Male,23,0,5,7,2,13.0,0,0,5,11,1,10.0,0,Dropout
Single,Tourism,Portuguese,135.0,Male,20,0,6,8,6,11.833333333333334,0,0,6,9,5,10.4,0,Enrolled
Single,Social Service (evening attendance),Portuguese,116.2,Male,21,9,11,11,11,12.454545454545457,0,3,11,17,8,12.75,0,Graduate
Single,Informatics Engineering,Portuguese,120.4,Male,20,0,5,6,3,11.0,0,0,5,6,0,0.0,0,Dropout
Married,Informatics Engineering,Portuguese,122.9,Male,21,0,5,10,4,13.2,0,0,5,7,4,14.25,2,Enrolled
Single,Journalism and Communication,Portuguese,155.0,Male,18,0,6,6,6,15.5,0,0,6,6,6,14.166666666666666,0,Graduate
Single,Tourism,Portuguese,123.4,Male,18,0,6,8,6,12.333333333333334,0,0,6,6,6,13.666666666666666,0,Graduate
Single,Management,Portuguese,124.2,Male,18,0,5,13,5,12.0,0,0,5,9,4,11.4,0,Enrolled
Single,Agronomy,Portuguese,130.0,Male,20,0,6,12,4,11.6,0,0,6,11,5,11.5,0,Enrolled
Single,Journalism and Communication,Portuguese,126.2,Male,18,0,6,7,6,11.333333333333334,0,0,6,8,6,12.285714285714286,0,Graduate
Single,Journalism and Communication,Portuguese,120.5,Male,19,0,6,12,0,0.0,1,0,6,0,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,123.7,Male,20,0,5,7,4,12.0,0,0,5,8,2,12.5,0,Enrolled
Single,Equinculture,Portuguese,122.5,Male,19,0,5,11,4,12.0,1,0,5,9,5,12.6,0,Graduate
Single,Management (evening attendance),Portuguese,139.2,Male,33,0,5,11,2,12.5,0,0,5,9,2,11.5,1,Dropout
Single,Animation and Multimedia Design,Portuguese,131.2,Male,21,6,12,12,12,13.666666666666666,0,4,11,16,11,13.0,0,Graduate
Married,Agronomy,Portuguese,120.0,Male,25,0,6,17,2,14.5,2,0,6,13,0,0.0,1,Dropout
Single,Veterinary Nursing,Portuguese,116.7,Male,20,0,6,10,4,13.2,0,0,6,8,0,0.0,0,Dropout
Single,Veterinary Nursing,Portuguese,150.0,Male,22,1,7,11,5,12.166666666666666,0,4,8,14,5,14.8,0,Dropout
Divorced,Journalism and Communication,Portuguese,117.5,Female,39,0,6,10,4,11.25,0,0,6,6,6,11.333333333333334,0,Graduate
Single,Advertising and Marketing Management,Portuguese,137.6,Male,21,0,6,8,6,15.166666666666666,0,0,6,7,6,14.428571428571429,0,Graduate
Single,Tourism,Portuguese,124.3,Female,19,0,6,8,6,11.166666666666666,0,0,6,7,4,13.4,0,Graduate
Single,Nursing,Portuguese,116.0,Female,26,0,7,8,6,10.983333333333334,0,0,7,8,6,10.983333333333334,0,Graduate
Single,Social Service,Portuguese,121.4,Female,19,0,6,8,4,10.75,0,0,6,11,5,11.5,0,Graduate
Single,Veterinary Nursing,Portuguese,142.8,Female,20,7,12,15,11,13.384615384615383,0,4,9,13,7,14.285714285714286,0,Graduate
Single,Advertising and Marketing Management,Portuguese,96.0,Female,25,0,6,8,6,11.285714285714286,0,0,6,10,5,12.2,0,Enrolled
Single,Social Service (evening attendance),Portuguese,125.0,Male,24,0,6,13,0,0.0,3,0,6,6,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,126.1,Male,20,0,5,7,4,13.0,0,0,5,9,5,14.833333333333334,3,Graduate
Married,Agronomy,Portuguese,155.8,Male,29,0,6,9,6,16.11111111111111,0,0,6,7,6,13.5,0,Graduate
Single,Journalism and Communication,Portuguese,116.0,Male,20,0,6,8,6,11.5,0,0,6,8,6,11.0,0,Graduate
Single,Equinculture,Portuguese,110.0,Male,20,0,6,15,4,10.75,0,0,6,12,2,10.5,0,Dropout
Single,Advertising and Marketing Management,Portuguese,97.2,Male,24,0,6,10,4,11.6,0,0,6,8,5,13.0,0,Graduate
Single,Nursing,Portuguese,100.0,Male,24,0,7,21,0,0.0,3,0,7,7,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,140.0,Male,23,0,5,5,5,13.8,0,0,5,7,5,14.142857142857142,0,Graduate
Single,Oral Hygiene,Portuguese,128.0,Male,20,0,7,8,7,13.585714285714284,0,0,8,8,8,14.6875,0,Graduate
Single,Advertising and Marketing Management,Portuguese,115.3,Male,19,0,6,8,6,13.857142857142858,0,0,6,8,5,13.0,0,Graduate
Divorced,Agronomy,Portuguese,150.0,Male,28,0,6,12,5,12.0,0,0,6,10,6,12.333333333333334,0,Enrolled
Single,Agronomy,Portuguese,160.0,Male,20,0,6,9,6,13.444444444444445,0,0,6,9,5,12.6,0,Graduate
Single,Communication Design,Portuguese,133.1,Male,18,0,6,6,6,14.0,0,0,6,7,6,13.857142857142858,0,Graduate
Single,Advertising and Marketing Management,Portuguese,119.0,Male,20,0,6,10,1,12.0,1,0,6,0,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,156.0,Male,33,0,5,5,5,14.2,0,0,5,6,5,13.833333333333334,0,Graduate
Married,Nursing,Portuguese,163.7,Female,35,0,7,11,5,13.34,0,0,7,9,5,10.84,0,Enrolled
Single,Nursing,Portuguese,130.0,Female,27,3,8,12,7,12.457142857142856,0,3,8,12,7,12.457142857142856,0,Enrolled
Single,Journalism and Communication,Portuguese,123.1,Female,19,0,6,12,3,11.0,0,0,6,12,3,12.0,0,Dropout
Single,Management (evening attendance),Brazilian,160.0,Female,31,0,5,13,4,10.5,0,0,5,10,4,10.5,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,136.1,Male,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Communication Design,Portuguese,132.7,Male,22,9,13,13,13,14.0,0,7,12,13,12,13.0,0,Graduate
Single,Nursing,Moldova (Republic of),128.2,Female,39,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout
Single,Tourism,Portuguese,126.7,Male,22,0,1,1,0,0.0,0,0,6,0,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,150.0,Male,47,0,5,8,4,10.0,0,0,5,8,4,12.5,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,156.3,Male,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Tourism,Guinean,116.1,Female,19,0,6,6,6,13.5,0,0,6,6,6,14.333333333333334,0,Graduate
Single,Nursing,Portuguese,123.8,Female,19,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout
Single,Animation and Multimedia Design,Portuguese,153.0,Female,21,15,17,18,17,13.38888888888889,0,15,17,18,17,14.88888888888889,0,Graduate
Single,Nursing,Portuguese,140.0,Female,39,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout
Single,Animation and Multimedia Design,Portuguese,131.9,Male,19,6,12,12,12,13.583333333333334,0,4,11,12,11,13.583333333333334,0,Graduate
Single,Animation and Multimedia Design,Portuguese,141.4,Male,20,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
Single,Management,Portuguese,140.0,Male,24,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Management (evening attendance),Portuguese,115.0,Male,27,0,5,9,1,10.0,0,0,5,5,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,168.0,Male,29,0,5,5,5,15.2,0,0,5,5,5,15.2,0,Graduate
Single,Veterinary Nursing,Portuguese,101.3,Male,20,0,6,12,4,12.8,0,0,6,17,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,122.6,Male,21,0,5,7,5,11.166666666666666,0,0,5,5,4,11.0,0,Dropout
